Solute_Canon,Solvent_Canon,gid,n_points,T_min,T_max,T_range,logS_min,logS_max,logS_range,model,A,B,C,R2,RMSE
CCOC(=O)Cc1c(C(=O)OCC)sc(N(CC(=O)OCC)CC(=O)OCC)c1C#N,CCCCO,469,17,283.15,323.15,40.0,-2.3647806519439465,-0.9627675870141528,1.4020130649297937,apelblat,-51.76503049445639,-468.34024014102226,9.042913940882002,0.9999684201409516,0.0024073939927903134
CCOC(=O)Cc1c(C(=O)OCC)sc(N(CC(=O)OCC)CC(=O)OCC)c1C#N,CCCO,469,17,283.15,323.15,40.0,-2.0785780435882923,-0.7037163843671987,1.3748616592210936,apelblat,-31.53746428516846,-1324.7954858641706,6.046110619963532,0.9999698611403935,0.0023152069851393973
CCOC(=O)Cc1c(C(=O)OCC)sc(N(CC(=O)OCC)CC(=O)OCC)c1C#N,CCO,469,17,283.15,323.15,40.0,-2.052385937672501,-0.745076591306281,1.3073093463662202,apelblat,32.5321554814969,-4066.801966304437,-3.5816321870208556,0.9999731881337809,0.002066523653634772
CCOC(=O)Cc1c(C(=O)OCC)sc(N(CC(=O)OCC)CC(=O)OCC)c1C#N,CCOC(C)=O,469,17,283.15,323.15,40.0,-0.6243221769982013,0.2790263149225544,0.9033484919207557,apelblat,-20.536532613076314,-840.4647043244878,4.05245902457839,0.9999394453344786,0.0021502021308050516
CCOC(=O)Cc1c(C(=O)OCC)sc(N(CC(=O)OCC)CC(=O)OCC)c1C#N,CO,469,17,283.15,323.15,40.0,-1.5230885997258583,-0.3174128968844864,1.205675702841372,apelblat,45.51312514812508,-4445.5524325099395,-5.549916036616339,0.9999436545680443,0.0027786544212441743
CCOC(=O)Cc1c(C(=O)OCC)sc(N(CC(=O)OCC)CC(=O)OCC)c1C#N,Cc1ccccc1,469,17,283.15,323.15,40.0,-0.9316175752921634,0.0390789769051675,0.9706965521973309,apelblat,-61.186433988982664,843.5523946053879,10.144315115427096,0.9999908694527649,0.0008989716448903036
CCOC(=O)Cc1c(C(=O)OCC)sc(N)c1C#N,CC#N,229,10,273.15,318.15,45.0,-0.7903486660854973,-0.0572132298057484,0.7331354362797489,apelblat,-14.643503463184786,-576.8287943533296,2.845945693471434,0.9999655773686867,0.001371257883670941
CCOC(=O)Cc1c(C(=O)OCC)sc(N)c1C#N,CC(C)=O,229,10,273.15,318.15,45.0,-0.1843105670023445,0.2752525081587409,0.4595630751610854,apelblat,-42.353108548314,1104.458392202331,6.795487994553406,0.9998061092669982,0.0020656399459481807
CCOC(=O)Cc1c(C(=O)OCC)sc(N)c1C#N,CC(C)O,229,10,273.15,318.15,45.0,-1.507425937418024,-0.5583655017164458,0.9490604357015783,apelblat,-21.588085407638435,-644.2492933377561,4.000172945378358,0.9999265920760116,0.0025790733895558965
CCOC(=O)Cc1c(C(=O)OCC)sc(N)c1C#N,CCCCO,229,10,273.15,318.15,45.0,-1.6432517745989517,-0.7167686606208415,0.9264831139781101,apelblat,-31.16884995615289,-206.38877815233565,5.3977699348566075,0.9999326582562853,0.0024349046084412482
CCOC(=O)Cc1c(C(=O)OCC)sc(N)c1C#N,CCCO,229,10,273.15,318.15,45.0,-1.5267794703961126,-0.6022817575122431,0.9244977128838695,apelblat,-16.10972630603501,-852.9162801918632,3.1560058290135578,0.9997504128389745,0.004651499536306032
CCOC(=O)Cc1c(C(=O)OCC)sc(N)c1C#N,CCO,229,10,273.15,318.15,45.0,-1.264527077517986,-0.4130312992120508,0.8514957783059351,apelblat,-11.19727573303547,-937.0034529098219,2.382284377469771,0.9999588511328181,0.0017360947586890904
CCOC(=O)Cc1c(C(=O)OCC)sc(N)c1C#N,CCOC(C)=O,229,10,273.15,318.15,45.0,-0.5945504080940242,-0.2264427734282718,0.36810763466575236,apelblat,-28.67905381919231,630.0773900400172,4.594263299653758,0.9996207699774057,0.0023280347298114956
CCOC(=O)Cc1c(C(=O)OCC)sc(N)c1C#N,CO,229,10,273.15,318.15,45.0,-0.9113060000466584,-0.1112052293818704,0.800100770664788,apelblat,-12.850652491649925,-770.7160769547598,2.6311375327504103,0.9999832651532589,0.0010443266023211946
CCOC(=O)Cc1c(C(=O)OCC)sc(N)c1C#N,Cc1ccccc1,229,10,273.15,318.15,45.0,-2.413020650016251,-1.5276305478736345,0.8853901021426165,apelblat,-1.1906506346685448,-1494.9087912785617,0.7572659425411138,0.9999220524309127,0.002504949023193665
CCOC(=O)N1CCC(=C2c3ccc(Cl)cc3CCc3cccnc32)CC1,CC#N,1008,9,283.2,323.19,39.99000000000001,-1.235338329222603,-0.417938530495095,0.817399798727508,apelblat,-155.09910551165115,5381.036045056821,23.88725096043408,0.9995187149749133,0.005715708163699698
CCOC(=O)N1CCC(=C2c3ccc(Cl)cc3CCc3cccnc32)CC1,CC(C)=O,1008,9,283.15,323.15,40.0,-0.7504951912204002,-0.0162229459728336,0.7342722452475666,apelblat,-153.69760716917497,5476.137893054849,23.664390289048836,0.9999521002843117,0.0016430839356908898
CCOC(=O)N1CCC(=C2c3ccc(Cl)cc3CCc3cccnc32)CC1,CC(C)O,1008,9,283.17,323.15,39.97999999999996,-1.038342465455344,-0.0431429953320701,0.9951994701232738,apelblat,-186.30408383065216,6427.780212441719,28.792347375987028,0.9997066432857545,0.005513201824793386
CCOC(=O)N1CCC(=C2c3ccc(Cl)cc3CCc3cccnc32)CC1,CCCCCO,1008,9,283.12,323.15,40.02999999999997,-0.6692648819885513,0.0975464314403643,0.7668113134289156,apelblat,-22.058502098592715,-509.94674604525665,4.107594980614479,0.9999087730989562,0.002361434016657503
CCOC(=O)N1CCC(=C2c3ccc(Cl)cc3CCc3cccnc32)CC1,CCCCO,1008,9,283.15,323.15,40.0,-0.6196331905196802,0.1417878519382915,0.7614210424579717,apelblat,-27.28757421703142,-276.29859017312765,4.895706704525519,0.9997418177532712,0.003980195236080717
CCOC(=O)N1CCC(=C2c3ccc(Cl)cc3CCc3cccnc32)CC1,CCCO,1008,9,283.16,323.17,40.00999999999999,-0.6047140792766548,0.213219793891783,0.8179338731684378,apelblat,-25.54681784717896,-417.0389344329532,4.68039370197314,0.9988181343293621,0.008890000773675605
CCOC(=O)N1CCC(=C2c3ccc(Cl)cc3CCc3cccnc32)CC1,CCO,1008,9,283.15,323.15,40.0,-0.6808775779096429,0.1699699218182127,0.8508474997278556,apelblat,-190.84606967242777,6934.962108189383,29.34410326006136,0.9999120191839895,0.0025721861603748442
CCOC(=O)N1CCC(=C2c3ccc(Cl)cc3CCc3cccnc32)CC1,CCOC(C)=O,1008,9,283.15,323.2,40.05000000000001,-0.7326406192962064,-0.0871848839296985,0.6454557353665079,apelblat,-122.73741527986684,4250.124565364143,18.95056138327872,0.9999450626305698,0.0015507008924911694
CCOC(=O)N1CCC(=C2c3ccc(Cl)cc3CCc3cccnc32)CC1,CN(C)C=O,1008,9,283.11,323.15,40.039999999999964,-0.553183440079457,0.145114591969368,0.698298032048825,apelblat,-48.911637441543114,845.2996739837122,8.036845904111335,0.9997431253199903,0.0035857962275325683
CCOC(=O)N1CCC(=C2c3ccc(Cl)cc3CCc3cccnc32)CC1,CO,1008,9,283.14,323.2,40.06,-0.4095367551994302,0.5021497707908498,0.91168652599028,apelblat,-35.701422673616214,-210.19145305841425,6.379997197757842,0.9988385927185607,0.010353723913743958
CCOC(=O)OC1=C(c2cc(C)ccc2C)C(=O)NC12CCC(OC)CC2,CC(C)=O,384,9,278.15,318.15,40.0,-0.7710453582624325,-0.0998486618129618,0.6711966964494707,apelblat,-45.80291146825724,765.2105954999698,7.513276788375699,0.9997910396624169,0.003096602002576847
CCOC(=O)OC1=C(c2cc(C)ccc2C)C(=O)NC12CCC(OC)CC2,CC(C)O,384,9,278.15,318.15,40.0,-1.6284720471623952,-0.671981149696203,0.9564908974661922,apelblat,-85.36153569748231,1939.2895515825867,13.638638932633507,0.9999240874184989,0.0026891304129245262
CCOC(=O)OC1=C(c2cc(C)ccc2C)C(=O)NC12CCC(OC)CC2,CCO,384,9,278.15,318.15,40.0,-1.25398659726364,-0.4291995490114989,0.824787048252141,apelblat,-130.7127805663514,4201.423925353776,20.317277138302543,0.9997081336956394,0.0045893471922758035
CCOC(=O)OC1=C(c2cc(C)ccc2C)C(=O)NC12CCC(OC)CC2,CO,384,9,278.15,318.15,40.0,-0.8695342039987447,-0.0998891778482472,0.7696450261504975,apelblat,-133.175329068215,4437.592905638289,20.673461818347466,0.999758828651269,0.0038775383180457237
CCOC(=O)[C@@H](C)Oc1ccc(Oc2cnc3cc(Cl)ccc3n2)cc1,C1COCCO1,1084,6,288.15,313.15,25.0,-0.303296125925978,0.1487088327260708,0.4520049586520488,apelblat,-131.0615745994263,4473.976252369554,20.34628455739446,0.9998229098976686,0.002062026317156182
CCOC(=O)[C@@H](C)Oc1ccc(Oc2cnc3cc(Cl)ccc3n2)cc1,CC#N,1084,9,273.15,313.15,40.0,-0.5674425864212788,0.3021767336301342,0.869619320051413,apelblat,-61.020992884319966,1099.9370762322383,10.059044944301853,0.9997252909200439,0.004603252040353737
CCOC(=O)[C@@H](C)Oc1ccc(Oc2cnc3cc(Cl)ccc3n2)cc1,CC(C)(C)O,796,9,278.15,318.15,40.0,-1.738303188130598,-1.0051795776041526,0.7331236105264454,apelblat,-230.93032496199163,8812.396898495175,35.092910830619914,0.9995803954087393,0.004875614073032137
CCOC(=O)[C@@H](C)Oc1ccc(Oc2cnc3cc(Cl)ccc3n2)cc1,CC(C)=O,796,9,278.15,318.15,40.0,-0.7765559236270381,-0.0975970878308241,0.678958835796214,apelblat,-75.04735393725984,2038.272118173143,11.89447375916376,0.9999550515703486,0.001465642982857428
CCOC(=O)[C@@H](C)Oc1ccc(Oc2cnc3cc(Cl)ccc3n2)cc1,CC(C)=O,1084,9,273.15,313.15,40.0,-1.2276532585002546,-0.5662787092839864,0.6613745492162683,apelblat,-68.45289413186147,1753.7115074494861,10.838606031974313,0.9998922985854175,0.0022158814982419584
CCOC(=O)[C@@H](C)Oc1ccc(Oc2cnc3cc(Cl)ccc3n2)cc1,CC(C)CO,796,9,278.15,318.15,40.0,-1.6677096150070954,-0.8519439129960495,0.8157657020110458,apelblat,-283.1324180948387,11002.70829549114,42.98278909597973,0.9993070150404627,0.006879451990511962
CCOC(=O)[C@@H](C)Oc1ccc(Oc2cnc3cc(Cl)ccc3n2)cc1,CC(C)O,1084,9,273.15,313.15,40.0,-1.7666838843181851,-0.9588841602808552,0.8077997240373299,apelblat,-149.23546492070335,4999.296078164977,23.023796189588953,0.999884503984045,0.002812232923064165
CCOC(=O)[C@@H](C)Oc1ccc(Oc2cnc3cc(Cl)ccc3n2)cc1,CCCCCC,796,9,278.15,318.15,40.0,-2.2923144025492976,-1.222346704538487,1.0699676980108106,apelblat,-244.15311355847925,8761.772911000406,37.37634521308895,0.9997252187327852,0.005702273385636355
CCOC(=O)[C@@H](C)Oc1ccc(Oc2cnc3cc(Cl)ccc3n2)cc1,CCCCCC,1084,9,273.15,313.15,40.0,-1.9127137351522427,-1.1031627553771737,0.8095509797750691,apelblat,-88.8348889704725,2351.023582499323,13.959966393534627,0.9999321238329915,0.002151102868496715
CCOC(=O)[C@@H](C)Oc1ccc(Oc2cnc3cc(Cl)ccc3n2)cc1,CCCCCCC,796,9,278.15,318.15,40.0,-2.252551734264342,-1.199055291187438,1.0534964430769043,apelblat,-250.71276040535034,9109.288707867316,38.32832386056466,0.9994291474897823,0.007998011285264329
CCOC(=O)[C@@H](C)Oc1ccc(Oc2cnc3cc(Cl)ccc3n2)cc1,CCCCO,1084,9,273.15,313.15,40.0,-1.5524434755159149,-0.7538468735294572,0.7985966019864577,apelblat,-119.62535619575382,3738.7368466505154,18.607451947004197,0.9999406453783072,0.001979006397270974
CCOC(=O)[C@@H](C)Oc1ccc(Oc2cnc3cc(Cl)ccc3n2)cc1,CCCO,1084,9,273.15,313.15,40.0,-1.585633720110178,-0.7376679508437001,0.8479657692664779,apelblat,-92.37860667313448,2452.4403535612455,14.583740172398297,0.9999928824141391,0.0007291407514600089
CCOC(=O)[C@@H](C)Oc1ccc(Oc2cnc3cc(Cl)ccc3n2)cc1,CCO,796,9,278.15,318.15,40.0,-1.7745761731945426,-0.6783422910522028,1.0962338821423399,apelblat,-226.02899435479068,7946.355673634216,34.769953886539724,0.9996504806203674,0.006538265920364467
CCOC(=O)[C@@H](C)Oc1ccc(Oc2cnc3cc(Cl)ccc3n2)cc1,CCO,1084,9,273.15,313.15,40.0,-1.989793004896136,-0.9128034396695104,1.0769895652266257,apelblat,-73.85534282124345,1238.297462803934,12.004321837049128,0.9994994846048243,0.007666835616268132
CCOC(=O)[C@@H](C)Oc1ccc(Oc2cnc3cc(Cl)ccc3n2)cc1,CCOC(C)=O,796,9,278.15,318.15,40.0,-0.9833458332120528,-0.2805387040354106,0.7028071291766422,apelblat,-136.25963022520628,4691.17242560464,21.038523999885157,0.9999452297444994,0.001691697529717074
CCOC(=O)[C@@H](C)Oc1ccc(Oc2cnc3cc(Cl)ccc3n2)cc1,CCOC(C)=O,1084,9,273.15,313.15,40.0,-1.4366858118867427,-0.7559130766868303,0.6807727351999124,apelblat,-126.07259228874433,4227.320622357945,19.457883418644972,0.9999371341568707,0.0017506470880475735
CCOC(=O)[C@@H](C)Oc1ccc(Oc2cnc3cc(Cl)ccc3n2)cc1,CN(C)C=O,1084,9,273.15,313.15,40.0,-0.9696762161833448,-0.3324363548041153,0.6372398613792294,apelblat,-91.56712593328841,2822.1703828411846,14.30739636311257,0.9998291417142283,0.002685358837511567
CCOC(=O)[C@@H](C)Oc1ccc(Oc2cnc3cc(Cl)ccc3n2)cc1,CO,1084,9,273.15,313.15,40.0,-2.173413009975204,-0.7971130603020957,1.376299949673108,apelblat,-55.20723039196943,-155.8695755085895,9.554650592969564,0.999981118761289,0.0019329859596604359
CCOC(=O)[C@@H](C)Oc1ccc(Oc2cnc3cc(Cl)ccc3n2)cc1,Cc1ccccc1,1084,9,273.15,313.15,40.0,-1.3043438177915865,-0.6606557645936176,0.6436880531979688,apelblat,-113.90457699059546,3780.656211886942,17.604532129702797,0.9997831426402459,0.003039508652023079
CCOC(=O)[C@@H](C)Oc1ccc(Oc2nc3ccc(Cl)cc3o2)cc1,CCO,695,10,278.15,323.15,45.0,-1.7708925051295836,-1.0510673806651836,0.7198251244644001,apelblat,13.514313008313957,-1875.0940150206604,-1.5176167130052987,0.9996233142927792,0.0044028682667438725
CCOC(=O)[C@@H](C)Oc1ccc(Oc2nc3ccc(Cl)cc3o2)cc1,O,695,10,278.15,323.15,45.0,-3.969639334351257,-2.851761230210165,1.117878104141092,apelblat,103.5223243280866,-6636.271374235324,-14.85734482281385,0.9993238895551901,0.009084948330967464
CCOC(=O)[C@H](CCc1ccccc1)N[C@@H](C)C(=O)O,CC#N,1049,10,273.15,318.15,45.0,-2.629027329209595,-1.190830450701775,1.4381968785078199,apelblat,19.74207589477599,-3293.6520956604218,-1.8360370379510826,0.9996540351131084,0.008457496610162625
CCOC(=O)[C@H](CCc1ccccc1)N[C@@H](C)C(=O)O,CC(C)=O,1049,10,273.15,318.15,45.0,-1.2637061204534612,-0.891552990221856,0.37215313023160523,apelblat,-57.097156081042556,1857.107162877653,8.740711417328225,0.9999444157238396,0.0008860295127667454
CCOC(=O)[C@H](CCc1ccccc1)N[C@@H](C)C(=O)O,CC(C)O,1049,10,273.15,318.15,45.0,-1.9094976479361907,-1.355936000172605,0.5535616477635856,apelblat,-56.673156921029275,1503.4502082753809,8.779791970558577,0.9996976102400311,0.003113672302370112
CCOC(=O)[C@H](CCc1ccccc1)N[C@@H](C)C(=O)O,CCCCCCCCO,1049,10,273.15,318.15,45.0,-1.8567425817975856,-1.582748892429316,0.2739936893682695,apelblat,-120.41550593071453,4774.341997671197,18.01772457102484,0.9998714009663725,0.0010204053233033867
CCOC(=O)[C@H](CCc1ccccc1)N[C@@H](C)C(=O)O,CCO,1049,10,273.15,318.15,45.0,-1.3195032163739358,-1.0397962624719337,0.27970695390200206,apelblat,-130.99298872017596,5254.395088167498,19.685664891296916,0.9998445277505735,0.0011492708427828493
CCOC(=O)[C@H](CCc1ccccc1)N[C@@H](C)C(=O)O,CCOC(C)=O,1049,10,273.15,318.15,45.0,-1.0217285312436355,-0.8543944092583751,0.16733412198526043,apelblat,-65.6758455757747,2573.099845847481,9.845415970278504,0.9998571867093243,0.0006567433361853045
CCOC(=O)c1ccc(N)cc1,C1CCCCC1,1408,4,298.15,313.15,15.0,-2.006543198565976,-1.6913245727796111,0.3152186257863647,apelblat,67.3924129450565,-4868.970158668331,-9.31499518678449,0.9919020669318424,0.010946440859241183
CCOC(=O)c1ccc(N)cc1,CC(C)CCO,996,13,283.15,327.15,44.0,-0.4936241068705302,0.5915060100063255,1.0851301168768557,apelblat,-419.58554347101744,17079.272362363892,63.545513932166756,0.9993294094565333,0.00895337210780947
CCOC(=O)c1ccc(N)cc1,CC(C)CO,996,13,283.15,327.15,44.0,-0.5005012747759879,0.6586979817986657,1.1591992565746536,apelblat,-391.4825673228285,15685.435542528994,59.43958380359665,0.9994431262849671,0.00864906051234275
CCOC(=O)c1ccc(N)cc1,CCCCCCCCCCCCCCC(=O)OC(C)C,1408,4,298.15,313.15,15.0,-0.667168270531365,-0.3633843945310323,0.3037838760003327,apelblat,-80.97616841417987,1991.1144086446188,12.922226051623875,0.9898344714818861,0.011874500558567966
CCOC(=O)c1ccc(N)cc1,CCCCCCCCO,1408,4,298.15,313.15,15.0,-0.3737944520696027,-0.0999806379591559,0.2738138141104468,apelblat,-289.31051558036876,11688.541894584809,43.83133183558604,0.9999955847586237,0.0002145163833343592
CCOC(=O)c1ccc(N)cc1,CCCCO,996,13,283.15,327.15,44.0,-0.3729960524580138,0.7034272145426758,1.0764232670006897,apelblat,-222.46652957237484,8191.104403146611,34.21594643672234,0.9993571065699608,0.008524073511878411
CCOC(=O)c1ccc(N)cc1,CCCO,996,13,283.15,327.15,44.0,-0.2053163654581755,0.7953037420237863,1.0006201074819618,apelblat,-292.2255625150999,11461.726896094522,44.553674150576434,0.9998305279080136,0.004148764343972946
CCOC(=O)c1ccc(N)cc1,CCO,996,13,283.15,327.15,44.0,-0.02066984136869,0.9048182401331808,0.9254880815018708,apelblat,-237.8143608983843,9148.979648537792,36.39599462825853,0.9996504373828491,0.005465636502974716
CCOC(=O)c1ccc(N)cc1,CO,996,13,283.15,327.15,44.0,0.1437634188256147,1.0759886568914534,0.9322252380658387,apelblat,-200.68070907849065,7471.930273435679,30.897579317074797,0.999505090257138,0.006502573575947423
CCOC(=O)c1ccc(N)cc1,O,1408,4,298.15,313.15,15.0,-2.235682426244012,-1.988499421619369,0.24718300462464282,apelblat,81.03442446529854,-5114.572566023487,-11.60456238184535,0.9966132417495176,0.0054784702526362505
CCOC(=O)c1ccc(NS(=O)(=O)c2ccccc2)nc1,CCCCCCCCO,1286,1,298.0,298.0,0.0,-2.421523393005153,-2.421523393005153,0.0,single_point,,,,,
CCOC(=O)c1ccc(NS(=O)(=O)c2ccccc2)nc1,O,1286,1,298.0,298.0,0.0,-4.163917548242381,-4.163917548242381,0.0,single_point,,,,,
CCOC(=O)c1ccc(O)cc1,CC#N,536,9,278.15,318.15,40.0,0.1677337513272686,0.8818995239825392,0.7141657726552706,apelblat,-97.42649646572637,2975.444913597604,15.43813777928997,0.9993894924040014,0.005825152266363083
CCOC(=O)c1ccc(O)cc1,CC(C)O,400,4,288.15,318.15,30.0,0.3878383304723856,0.6982375266812529,0.31039919620886736,apelblat,-106.36769961379349,3980.8521602519704,16.409460669669027,0.9875002114578709,0.013543338518512173
CCOC(=O)c1ccc(O)cc1,CCCO,400,4,288.15,318.15,30.0,0.2899068925102191,0.6409672157571459,0.35106032324692676,apelblat,181.7537419757541,-9077.236191836957,-26.478524327445957,0.9993092051779359,0.0034388883631912078
CCOC(=O)c1ccc(O)cc1,CCO,400,4,288.15,318.15,30.0,0.3817251023434497,0.7606987785159205,0.3789736761724708,apelblat,-23.59106011190426,120.61273532538623,4.159497477975593,0.9972856590371716,0.007242505900598311
CCOC(=O)c1ccc(O)cc1,O,536,9,278.15,318.15,40.0,-2.837334625504248,-1.9765223373083505,0.8608122881958977,apelblat,321.0152419123523,-16002.575818366946,-47.32156435727183,0.9989446788708312,0.009258839265319983
CCOc1cc(C=O)ccc1O,CC(C)=O,1015,9,273.15,313.15,40.0,0.5415565728629871,1.0496613976366065,0.5081048247736194,apelblat,-141.46209998719317,5292.734724374857,21.85800902663258,0.999034005160972,0.005171434129362398
CCOc1cc(C=O)ccc1O,CC(C)O,1015,9,273.15,313.15,40.0,-0.3329278908479395,0.7261430980004328,1.0590709888483723,apelblat,-269.36504020177216,9887.67569539341,41.504052784814185,0.9998127685284023,0.004654245354704921
CCOc1cc(C=O)ccc1O,CCO,1015,9,273.15,313.15,40.0,0.0199572151134793,0.9362372460087288,0.9162800308952496,apelblat,-164.75923681586798,5560.445824248747,25.74433586706507,0.9991860273843979,0.008477819216634508
CCOc1cc(C=O)ccc1O,CO,1015,9,273.15,313.15,40.0,0.3801401462583051,1.2382466056435868,0.8581064593852816,apelblat,-0.07687051441949364,-1486.2547902428214,1.0531151610247234,0.9989719281985172,0.008682267068264945
CCOc1ccc(C2NC(=O)NC=C2C(=O)c2cc(OC)c(OC)c(OC)c2)cc1,CC(C)O,38,5,298.15,318.15,20.0,-2.214777922220721,-1.8423176636634675,0.3724602585572534,apelblat,293.08856389512,-15005.516451227746,-42.99600641942312,0.9997134707699628,0.0022353620697369587
CCOc1ccc(C2NC(=O)NC=C2C(=O)c2cc(OC)c(OC)c(OC)c2)cc1,CC(O)CO,38,5,298.15,318.15,20.0,-2.164672194701142,-1.749242703317372,0.4154294913837697,apelblat,250.65969482874283,-13212.603496320266,-36.595520693601,0.9992339791844502,0.004019725931057156
CCOc1ccc(C2NC(=O)NC=C2C(=O)c2cc(OC)c(OC)c(OC)c2)cc1,CCC(C)O,38,5,298.15,318.15,20.0,-2.1393345909762185,-1.8131426862614457,0.3261919047147728,apelblat,247.71808072401998,-12732.424183748064,-36.35768626783426,0.9997887236207409,0.0016702858409914083
CCOc1ccc(C2NC(=O)NC=C2C(=O)c2cc(OC)c(OC)c(OC)c2)cc1,CCCCO,38,5,298.15,318.15,20.0,-2.136052381772029,-1.807010545890924,0.3290418358811049,apelblat,264.4030944877653,-13508.201761240407,-38.828901855074456,0.9998582570785431,0.0013816740483408984
CCOc1ccc(C2NC(=O)NC=C2C(=O)c2cc(OC)c(OC)c(OC)c2)cc1,CCO,38,5,298.15,318.15,20.0,-2.299826268142267,-1.8737227188514527,0.4261035492908143,apelblat,282.52590703018484,-14733.2532899257,-41.317181179971456,0.9997655973949363,0.002300067247961734
CCOc1ccc(C2NC(=O)NC=C2C(=O)c2cc(OC)c(OC)c(OC)c2)cc1,CCOC(C)=O,38,5,298.15,318.15,20.0,-1.8374999048813507,-1.4663806852134451,0.3711192196679056,apelblat,-66.80387602720229,1442.6467251798472,10.552381650814999,0.9973005398400269,0.007007529545721265
CCOc1ccc(C2NC(=O)NC=C2C(=O)c2cc(OC)c(OC)c(OC)c2)cc1,CCOCCOCCO,38,5,298.15,318.15,20.0,-1.655155145053436,-1.345171832519774,0.3099833125336622,apelblat,17.36279361818208,-2102.2805847995514,-2.1001282318495673,0.9994881497509867,0.0024556575146017774
CCOc1ccc(C2NC(=O)NC=C2C(=O)c2cc(OC)c(OC)c(OC)c2)cc1,CO,38,5,298.15,318.15,20.0,-2.2086047741502366,-1.8592770071620857,0.34932776698815093,apelblat,298.36089356086853,-15146.832386491722,-43.83704704378608,0.9998819341300005,0.0013399094779749472
CCOc1ccc(C2NC(=O)NC=C2C(=O)c2cc(OC)c(OC)c(OC)c2)cc1,CS(C)=O,38,5,298.15,318.15,20.0,-1.1128578986665123,-0.8586394711996376,0.25421842746687473,apelblat,92.24889163895786,-5294.250485607732,-13.269559730367561,0.9997221732658795,0.001502544224290732
CCOc1ccc(C2NC(=O)NC=C2C(=O)c2cc(OC)c(OC)c(OC)c2)cc1,O,38,5,298.15,318.15,20.0,-3.3562984832486604,-2.8525124422169754,0.503786041031685,apelblat,240.8938590567158,-13219.628417895661,-35.08739764616769,0.9995471831611624,0.003836783010284572
CCOc1ccc(C2NC(=O)NC=C2C(=O)c2cc(OC)c(OC)c(OC)c2)cc1,OCCO,38,5,298.15,318.15,20.0,-2.1486659450175254,-1.7233650243184535,0.4253009206990719,apelblat,293.54940366852725,-15217.662520745713,-42.94012309064908,0.9995083388528739,0.003306792780790684
CCOc1ccc(C=O)cc1O,C1CCOC1,831,9,283.15,323.15,40.0,-0.1625235172428739,0.3413345110002506,0.5038580282431244,apelblat,2.94086216706952,-1096.0388656647829,0.13656583099918096,0.9992535881668946,0.0043837433598230705
CCOc1ccc(C=O)cc1O,CC#N,831,9,283.15,323.15,40.0,-0.6881059889909155,0.0271629350804775,0.715268924071393,apelblat,-130.91091468973391,4530.9905969972315,20.231850933057775,0.9965629151257259,0.013160610873115108
CCOc1ccc(C=O)cc1O,CC(=O)OC(C)C,831,9,283.15,323.15,40.0,-0.9419302561392426,-0.4076125690017507,0.534317687137492,apelblat,-113.70470218233105,4082.7393992665134,17.420933532071825,0.9944371565584746,0.012525838777712808
CCOc1ccc(C=O)cc1O,CC(C)=O,831,9,283.15,323.15,40.0,-0.2125996277526698,0.2248168943806262,0.43741652213329596,apelblat,-161.29733578053873,6450.122271040154,24.497009948101553,0.995628353700821,0.009018500960563943
CCOc1ccc(C=O)cc1O,CC(C)O,831,9,283.15,323.15,40.0,-1.3332653244543915,-0.4437526830595053,0.8895126413948862,apelblat,-45.27193643144097,317.0336175258372,7.587325443489869,0.998104149535909,0.012151504395117602
CCOc1ccc(C=O)cc1O,CCCO,831,9,283.15,323.15,40.0,-1.1860116232902786,-0.379331898017586,0.8066797252726927,apelblat,-118.52109259039655,3766.921699207981,18.428592825916116,0.9981810802260374,0.010877597516882529
CCOc1ccc(C=O)cc1O,CCO,831,9,283.15,323.15,40.0,-0.9392038601249056,-0.2277036066572698,0.7115002534676358,apelblat,-119.99307641857061,3995.0808374710664,18.587548671928097,0.9985954891046162,0.008605959760507374
CCOc1ccc(C=O)cc1O,CCOC(C)=O,831,9,283.15,323.15,40.0,-0.7572293990274221,-0.1992201663643997,0.5580092326630224,apelblat,-160.95826235727054,6137.938779112985,24.535391407546324,0.9974792925984102,0.009119616550237035
CCOc1ccc(C=O)cc1O,CCOC=O,831,9,283.15,323.15,40.0,-0.7633238789175129,-0.1144333870128246,0.6488904919046883,apelblat,-95.00586170497671,3027.906094160667,14.800014726703527,0.9982565668539984,0.00853646885339644
CCOc1ccc(C=O)cc1O,CO,831,9,283.15,323.15,40.0,-0.7419580863887579,0.2078317384477479,0.9497898248365059,apelblat,-160.04650822744787,5336.067814509299,24.877196666749132,0.9998248028561756,0.0040857306279916605
CCOc1ccc(C=O)cc1O,COC(C)=O,831,9,283.15,323.15,40.0,-0.6660181664895546,-0.0563583894818658,0.6096597770076888,apelblat,-13.0975629188388,-564.3631899220039,2.557053299988925,0.9940828585507713,0.014551896003982222
CCOc1ccc(C=O)cc1O,Cc1ccccc1,831,9,283.15,323.15,40.0,-1.5153225934220669,-0.9946188167258768,0.5207037766961901,apelblat,-101.45575741881727,3505.6107901374257,15.508538758851845,0.9993615034695827,0.004226700237389051
CCOc1ccc(NC(C)=O)cc1,C1CCOC1,1304,11,283.03,333.55,50.52000000000004,-0.6211837941072488,0.2136629915336876,0.8348467856409364,apelblat,-89.95814374617264,2765.228341063379,14.093852402403456,0.9999151147257692,0.002418238627383532
