doi,group_id,n_rows,group_n_dois
10.1016/j.molliq.2020.114444,596,10,1
10.1016/j.molliq.2020.114597,45,10,2
10.1016/j.molliq.2020.114662,597,20,1
10.1016/j.molliq.2020.114671,598,10,1
10.1016/j.molliq.2020.114677,599,108,1
10.1016/j.molliq.2020.114708,600,10,1
10.1016/j.molliq.2020.114715,601,118,1
10.1016/j.molliq.2020.114762,602,119,1
10.1016/j.molliq.2020.114763,41,10,2
10.1016/j.molliq.2020.114834,5,4,3
10.1016/j.molliq.2020.114979,603,18,1
10.1016/j.molliq.2020.115058,7,18,3
10.1016/j.molliq.2020.115095,604,10,1
10.1016/j.molliq.2020.115147,605,50,1
10.1016/j.molliq.2020.115180,606,89,1
10.1016/j.molliq.2020.115219,607,50,1
10.1016/j.molliq.2020.115222,608,14,1
10.1016/j.molliq.2020.115271,609,74,1
10.1016/j.molliq.2021.115287,610,10,1
10.1016/j.molliq.2021.115432,611,43,1
10.1016/j.molliq.2021.115462,612,87,1
10.1016/j.molliq.2021.115480,613,120,1
10.1016/j.molliq.2021.115515,614,8,1
10.1016/j.molliq.2021.115559,615,104,1
10.1016/j.molliq.2021.115658,616,36,1
10.1016/j.molliq.2021.115663,617,120,1
10.1016/j.molliq.2021.115669,618,80,1
10.1016/j.molliq.2021.115693,619,16,1
10.1016/j.molliq.2021.115700,620,20,1
10.1016/j.molliq.2021.115867,42,50,2
10.1016/j.molliq.2021.115894,621,116,1
10.1016/j.molliq.2021.115936,622,10,1
10.1016/j.molliq.2021.115987,623,14,1
10.1016/j.molliq.2021.116038,624,14,1
10.1016/j.molliq.2021.116060,625,5,1
10.1016/j.molliq.2021.116233,626,107,1
10.1016/j.molliq.2021.116330,627,9,1
10.1016/j.molliq.2021.116489,628,90,1
10.1016/j.molliq.2021.116519,629,5,1
10.1016/j.molliq.2021.116535,630,15,1
10.1016/j.molliq.2021.116603,631,120,1
10.1016/j.molliq.2021.116618,632,176,1
10.1016/j.molliq.2021.116624,633,40,1
10.1016/j.molliq.2021.116768,634,48,1
10.1016/j.molliq.2021.116781,635,45,1
10.1016/j.molliq.2021.116792,636,30,1
10.1016/j.molliq.2021.116795,43,120,2
10.1016/j.molliq.2021.116814,637,15,1
10.1016/j.molliq.2021.116821,638,126,1
10.1016/j.molliq.2021.116847,639,90,1
10.1016/j.molliq.2021.116992,640,140,1
10.1016/j.molliq.2021.117067,641,5,1
10.1016/j.molliq.2021.117169,642,126,1
10.1016/j.molliq.2021.117181,643,20,1
10.1016/j.molliq.2021.117316,644,110,1
10.1016/j.molliq.2021.117335,645,117,1
10.1016/j.molliq.2021.117350,646,5,1
10.1016/j.molliq.2021.117403,647,40,1
10.1016/j.molliq.2021.117489,648,50,1
10.1016/j.molliq.2021.117529,649,14,1
10.1016/j.molliq.2021.117546,650,120,1
10.1016/j.molliq.2021.117613,651,5,1
10.1016/j.molliq.2021.117965,652,107,1
10.1016/j.molliq.2021.118029,653,147,1
10.1016/j.molliq.2021.118055,654,42,1
10.1016/j.molliq.2021.118057,6,5,3
10.1016/j.molliq.2021.118148,655,70,1
10.1016/j.molliq.2021.118175,656,10,1
10.1016/j.molliq.2021.118184,657,99,1
10.1016/j.molliq.2021.118226,658,126,1
10.1016/j.molliq.2021.118352,659,25,1
10.1016/j.molliq.2021.118415,660,107,1
10.1016/j.molliq.2022.118637,661,36,1
10.1016/j.molliq.2022.118733,662,126,1
10.1016/j.molliq.2022.118798,663,130,1
10.1016/j.molliq.2022.118863,664,20,1
10.1016/j.molliq.2022.119017,665,100,1
10.1016/j.molliq.2022.119054,666,98,1
10.1016/j.molliq.2022.119059,667,126,1
10.1016/j.molliq.2022.119061,668,104,1
10.1016/j.molliq.2022.119064,669,30,1
10.1016/j.molliq.2022.119438,670,110,1
10.1016/j.molliq.2022.119503,671,113,1
10.1016/j.molliq.2022.119847,672,165,1
10.1016/j.molliq.2022.120359,673,36,1
10.1016/j.molliq.2022.120365,674,245,1
10.1016/j.molliq.2022.120473,675,84,1
10.1016/j.molliq.2022.120475,676,95,1
10.1016/j.molliq.2022.120476,677,98,1
10.1016/j.molliq.2022.120522,44,5,2
10.1016/j.molliq.2022.120567,678,32,1
10.1016/j.molliq.2022.120752,679,40,1
10.1016/j.molliq.2022.120860,680,20,1
10.1016/j.molliq.2022.121143,681,35,1
10.1016/j.molliq.2022.121185,45,15,2
10.1016/j.molliq.2023.121230,682,9,1
10.1016/j.molliq.2023.121460,683,78,1
10.1016/j.molliq.2023.121532,684,80,1
10.1016/j.molliq.2023.122208,685,108,1
10.1016/j.molliq.2023.122313,686,102,1
10.1016/j.molliq.2023.122710,54,54,2
10.1016/j.molliq.2023.122852,46,20,2
10.1016/j.molliq.2023.122857,687,95,1
10.1016/j.molliq.2023.123561,688,72,1
10.1016/j.molliq.2023.123775,689,110,1
10.1016/j.molliq.2024.124760,690,92,1
10.1016/j.molliq.2024.124774,691,120,1
10.1016/j.molliq.2024.125024,692,108,1
10.1016/j.molliq.2024.125085,693,60,1
10.1016/j.molliq.2024.125240,694,108,1
10.1016/j.molliq.2024.125377,695,20,1
10.1016/j.molliq.2024.125481,696,110,1
10.1016/j.molliq.2024.125614,697,96,1
10.1016/j.molliq.2024.125673,698,120,1
10.1016/j.molliq.2024.125848,699,96,1
10.1016/j.molliq.2024.125917,700,36,1
10.1016/j.molliq.2024.126083,10,81,2
10.1016/j.molliq.2024.126513,701,99,1
10.1016/j.molliq.2024.126543,702,59,1
10.1016/j.molliq.2025.127079,703,86,1
10.1016/j.molliq.2025.127443,704,99,1
10.1016/j.molliq.2025.127526,705,176,1
10.1016/j.molliq.2025.127552,22,30,2
10.1016/j.molliq.2025.127553,706,101,1
10.1016/j.molliq.2025.127610,707,144,1
10.1016/j.molliq.2025.127622,66,105,2
10.1016/j.molliq.2025.127748,25,75,2
10.1016/j.molliq.2025.127847,708,117,1
10.1016/j.molliq.2025.127855,709,96,1
10.1016/j.molliq.2025.127946,710,108,1
10.1016/j.molliq.2025.128182,711,143,1
10.1016/j.molliq.2025.128413,712,126,1
10.1016/j.molliq.2025.128422,713,117,1
10.1016/j.molliq.2025.128691,714,80,1
10.1016/j.molliq.2025.128865,715,108,1
10.1016/j.molliq.2025.128995,716,176,1
10.1016/j.molliq.2025.129085,717,60,1
10.1016/j.molliq.2026.129234,718,154,1
10.1016/j.scp.2022.100673,719,100,1
10.1016/j.tca.2012.03.007,720,88,1
10.1016/j.tca.2016.01.009,721,42,1
10.1016/j.tca.2016.07.020,722,30,1
10.1016/j.tca.2017.09.010,723,21,1
10.1016/j.tca.2017.12.007,15,50,2
10.1016/j.tca.2019.178431,51,10,2
10.1016/j.tca.2024.179791,724,108,1
10.1016/s1004-9541(06)60112-2,725,56,1
10.1016/s1004-9541(07)60011-1,726,73,1
10.1016/s1004-9541(07)60042-1,727,70,1
10.1016/s1004-9541(07)60061-5,728,94,1
10.1016/s1004-9541(07)60063-9,729,61,1
10.1016/s1004-9541(10)60271-6,730,89,1
10.1016/s1004-9541(14)60023-9,731,18,1
10.1016/s1004-9541(14)60061-6,732,14,1
10.1021/acs.jced.0c00009,733,60,1
10.1021/acs.jced.0c00025,734,144,1
10.1021/acs.jced.0c00031,735,60,1
10.1021/acs.jced.0c00040,736,48,1
10.1021/acs.jced.0c00041,58,20,2
10.1021/acs.jced.0c00047,23,16,2
10.1021/acs.jced.0c00122,737,134,1
10.1021/acs.jced.0c00127,738,108,1
10.1021/acs.jced.0c00128,739,90,1
10.1021/acs.jced.0c00165,740,108,1
10.1021/acs.jced.0c00166,49,116,2
10.1021/acs.jced.0c00167,741,143,1
10.1021/acs.jced.0c00182,742,130,1
10.1021/acs.jced.0c00201,743,110,1
10.1021/acs.jced.0c00249,744,105,1
10.1021/acs.jced.0c00254,745,105,1
10.1021/acs.jced.0c00267,26,45,2
10.1021/acs.jced.0c00290,746,70,1
10.1021/acs.jced.0c00301,747,103,1
10.1021/acs.jced.0c00303,748,101,1
10.1021/acs.jced.0c00320,749,139,1
10.1021/acs.jced.0c00332,750,60,1
10.1021/acs.jced.0c00353,751,60,1
10.1021/acs.jced.0c00370,752,50,1
10.1021/acs.jced.0c00371,753,50,1
10.1021/acs.jced.0c00376,754,154,1
10.1021/acs.jced.0c00393,755,50,1
10.1021/acs.jced.0c00394,756,50,1
10.1021/acs.jced.0c00443,757,89,1
10.1021/acs.jced.0c00468,758,198,1
10.1021/acs.jced.0c00479,759,10,1
10.1021/acs.jced.0c00506,760,105,1
10.1021/acs.jced.0c00543,761,129,1
10.1021/acs.jced.0c00558,762,62,1
10.1021/acs.jced.0c00569,47,48,2
10.1021/acs.jced.0c00578,763,139,1
10.1021/acs.jced.0c00584,764,108,1
10.1021/acs.jced.0c00616,765,90,1
10.1021/acs.jced.0c00631,21,50,2
10.1021/acs.jced.0c00632,766,50,1
10.1021/acs.jced.0c00633,767,40,1
10.1021/acs.jced.0c00655,768,129,1
10.1021/acs.jced.0c00724,769,108,1
10.1021/acs.jced.0c00752,770,58,1
10.1021/acs.jced.0c00776,771,107,1
10.1021/acs.jced.0c00794,48,167,2
10.1021/acs.jced.0c00803,772,120,1
10.1021/acs.jced.0c00828,773,54,1
10.1021/acs.jced.0c00900,774,108,1
10.1021/acs.jced.0c00908,775,76,1
10.1021/acs.jced.0c00961,776,100,1
10.1021/acs.jced.0c00965,12,27,2
10.1021/acs.jced.0c00983,777,129,1
10.1021/acs.jced.0c00996,778,45,1
10.1021/acs.jced.0c01032,779,108,1
10.1021/acs.jced.0c01067,780,44,1
10.1021/acs.jced.0c01073,781,54,1
10.1021/acs.jced.0c01078,782,108,1
10.1021/acs.jced.0c01081,783,108,1
10.1021/acs.jced.0c01088,784,153,1
10.1021/acs.jced.1c00032,785,80,1
10.1021/acs.jced.1c00035,786,81,1
10.1021/acs.jced.1c00037,787,147,1
10.1021/acs.jced.1c00040,788,135,1
10.1021/acs.jced.1c00047,789,90,1
10.1021/acs.jced.1c00050,790,55,1
10.1021/acs.jced.1c00062,791,140,1
10.1021/acs.jced.1c00064,792,80,1
10.1021/acs.jced.1c00071,793,46,1
10.1021/acs.jced.1c00080,794,45,1
10.1021/acs.jced.1c00082,795,128,1
10.1021/acs.jced.1c00092,796,63,1
10.1021/acs.jced.1c00109,797,108,1
10.1021/acs.jced.1c00153,798,116,1
10.1021/acs.jced.1c00163,799,59,1
10.1021/acs.jced.1c00200,800,98,1
10.1021/acs.jced.1c00201,801,70,1
10.1021/acs.jced.1c00206,802,90,1
10.1021/acs.jced.1c00232,27,100,2
10.1021/acs.jced.1c00240,803,55,1
10.1021/acs.jced.1c00247,804,107,1
10.1021/acs.jced.1c00254,805,193,1
10.1021/acs.jced.1c00259,806,128,1
10.1021/acs.jced.1c00267,807,50,1
10.1021/acs.jced.1c00276,808,50,1
10.1021/acs.jced.1c00279,809,108,1
10.1021/acs.jced.1c00288,810,50,1
10.1021/acs.jced.1c00302,811,87,1
10.1021/acs.jced.1c00340,49,36,2
10.1021/acs.jced.1c00345,812,79,1
10.1021/acs.jced.1c00357,813,50,1
10.1021/acs.jced.1c00373,814,66,1
10.1021/acs.jced.1c00385,815,75,1
10.1021/acs.jced.1c00408,816,99,1
10.1021/acs.jced.1c00430,817,50,1
10.1021/acs.jced.1c00466,818,126,1
10.1021/acs.jced.1c00468,819,128,1
10.1021/acs.jced.1c00482,820,50,1
10.1021/acs.jced.1c00504,821,54,1
10.1021/acs.jced.1c00505,822,40,1
10.1021/acs.jced.1c00515,823,50,1
10.1021/acs.jced.1c00517,824,50,1
10.1021/acs.jced.1c00537,825,50,1
10.1021/acs.jced.1c00548,826,27,1
10.1021/acs.jced.1c00550,827,108,1
10.1021/acs.jced.1c00559,828,108,1
10.1021/acs.jced.1c00570,829,106,1
10.1021/acs.jced.1c00596,830,72,1
10.1021/acs.jced.1c00597,831,108,1
10.1021/acs.jced.1c00598,832,108,1
10.1021/acs.jced.1c00627,833,107,1
10.1021/acs.jced.1c00672,834,117,1
10.1021/acs.jced.1c00704,835,158,1
10.1021/acs.jced.1c00711,836,50,1
10.1021/acs.jced.1c00717,837,147,1
10.1021/acs.jced.1c00729,838,45,1
10.1021/acs.jced.1c00750,839,107,1
10.1021/acs.jced.1c00823,840,60,1
10.1021/acs.jced.1c00860,841,71,1
10.1021/acs.jced.1c00957,842,126,1
10.1021/acs.jced.2c00012,843,102,1
10.1021/acs.jced.2c00038,844,128,1
10.1021/acs.jced.2c00044,845,124,1
10.1021/acs.jced.2c00072,846,100,1
10.1021/acs.jced.2c00106,847,115,1
10.1021/acs.jced.2c00108,848,108,1
10.1021/acs.jced.2c00133,849,108,1
10.1021/acs.jced.2c00147,850,117,1
10.1021/acs.jced.2c00162,851,103,1
10.1021/acs.jced.2c00163,852,99,1
10.1021/acs.jced.2c00175,853,114,1
10.1021/acs.jced.2c00178,854,13,1
10.1021/acs.jced.2c00210,855,115,1
10.1021/acs.jced.2c00228,856,36,1
10.1021/acs.jced.2c00238,857,119,1
10.1021/acs.jced.2c00255,858,100,1
10.1021/acs.jced.2c00287,859,110,1
10.1021/acs.jced.2c00318,860,98,1
10.1021/acs.jced.2c00352,861,45,1
10.1021/acs.jced.2c00366,862,117,1
10.1021/acs.jced.2c00369,863,117,1
10.1021/acs.jced.2c00399,50,118,2
10.1021/acs.jced.2c00426,864,45,1
10.1021/acs.jced.2c00454,865,40,1
10.1021/acs.jced.2c00482,866,117,1
10.1021/acs.jced.2c00485,867,100,1
10.1021/acs.jced.2c00493,868,89,1
10.1021/acs.jced.2c00507,869,122,1
10.1021/acs.jced.2c00531,870,59,1
10.1021/acs.jced.2c00604,871,100,1
10.1021/acs.jced.2c00619,872,60,1
10.1021/acs.jced.2c00655,873,100,1
10.1021/acs.jced.2c00680,51,144,2
10.1021/acs.jced.2c00717,874,84,1
10.1021/acs.jced.2c00730,875,38,1
10.1021/acs.jced.2c00734,876,126,1
10.1021/acs.jced.2c00738,877,108,1
10.1021/acs.jced.2c00763,878,54,1
10.1021/acs.jced.2c00765,879,126,1
10.1021/acs.jced.2c00769,880,92,1
10.1021/acs.jced.2c00794,881,100,1
10.1021/acs.jced.3c00010,882,30,1
10.1021/acs.jced.3c00024,24,36,2
10.1021/acs.jced.3c00039,883,60,1
10.1021/acs.jced.3c00050,884,100,1
10.1021/acs.jced.3c00112,885,80,1
10.1021/acs.jced.3c00129,886,150,1
10.1021/acs.jced.3c00149,887,104,1
10.1021/acs.jced.3c00195,888,120,1
10.1021/acs.jced.3c00198,889,80,1
10.1021/acs.jced.3c00201,890,108,1
10.1021/acs.jced.3c00234,891,81,1
10.1021/acs.jced.3c00237,892,234,1
10.1021/acs.jced.3c00251,893,9,1
10.1021/acs.jced.3c00268,894,80,1
10.1021/acs.jced.3c00287,895,108,1
10.1021/acs.jced.3c00302,896,108,1
10.1021/acs.jced.3c00330,52,99,2
10.1021/acs.jced.3c00349,897,77,1
10.1021/acs.jced.3c00364,898,126,1
10.1021/acs.jced.3c00414,899,18,1
10.1021/acs.jced.3c00424,900,99,1
10.1021/acs.jced.3c00462,901,140,1
10.1021/acs.jced.3c00463,902,108,1
10.1021/acs.jced.3c00478,903,126,1
10.1021/acs.jced.3c00526,904,90,1
10.1021/acs.jced.3c00536,905,108,1
10.1021/acs.jced.3c00606,906,117,1
10.1021/acs.jced.3c00667,907,140,1
10.1021/acs.jced.3c00674,908,74,1
10.1021/acs.jced.3c00682,909,59,1
10.1021/acs.jced.3c00700,910,80,1
10.1021/acs.jced.3c00738,911,80,1
10.1021/acs.jced.3c00771,912,99,1
10.1021/acs.jced.3c00776,913,117,1
10.1021/acs.jced.4c00012,914,89,1
10.1021/acs.jced.4c00023,915,117,1
10.1021/acs.jced.4c00070,916,108,1
10.1021/acs.jced.4c00102,917,9,1
10.1021/acs.jced.4c00135,918,108,1
10.1021/acs.jced.4c00140,28,45,2
10.1021/acs.jced.4c00180,919,108,1
10.1021/acs.jced.4c00192,920,108,1
10.1021/acs.jced.4c00215,921,108,1
10.1021/acs.jced.4c00217,922,108,1
10.1021/acs.jced.4c00239,923,60,1
10.1021/acs.jced.4c00274,924,108,1
10.1021/acs.jced.4c00282,925,108,1
10.1021/acs.jced.4c00300,926,134,1
10.1021/acs.jced.4c00333,927,99,1
10.1021/acs.jced.4c00384,928,108,1
10.1021/acs.jced.4c00419,929,126,1
10.1021/acs.jced.4c00440,930,126,1
10.1021/acs.jced.4c00445,931,105,1
10.1021/acs.jced.4c00446,932,61,1
10.1021/acs.jced.4c00450,933,171,1
10.1021/acs.jced.4c00455,934,108,1
10.1021/acs.jced.4c00466,935,120,1
10.1021/acs.jced.4c00506,936,90,1
10.1021/acs.jced.4c00528,937,120,1
10.1021/acs.jced.4c00533,938,57,1
10.1021/acs.jced.4c00536,939,116,1
10.1021/acs.jced.4c00564,940,135,1
10.1021/acs.jced.4c00567,941,140,1
10.1021/acs.jced.4c00597,942,100,1
10.1021/acs.jced.4c00642,943,108,1
10.1021/acs.jced.4c00673,944,187,1
10.1021/acs.jced.4c00697,945,108,1
10.1021/acs.jced.4c00718,946,80,1
10.1021/acs.jced.5b00007,947,75,1
10.1021/acs.jced.5b00033,948,25,1
10.1021/acs.jced.5b00075,949,24,1
10.1021/acs.jced.5b00092,950,11,1
10.1021/acs.jced.5b00098,951,72,1
10.1021/acs.jced.5b00122,952,54,1
10.1021/acs.jced.5b00135,953,94,1
10.1021/acs.jced.5b00190,954,96,1
10.1021/acs.jced.5b00377,955,42,1
10.1021/acs.jced.5b00382,53,45,2
10.1021/acs.jced.5b00526,956,120,1
10.1021/acs.jced.5b00565,957,30,1
10.1021/acs.jced.5b00607,958,133,1
10.1021/acs.jced.5b00616,959,35,1
10.1021/acs.jced.5b00619,960,56,1
10.1021/acs.jced.5b00714,961,135,1
10.1021/acs.jced.5b00736,962,7,1
10.1021/acs.jced.5b00746,963,128,1
10.1021/acs.jced.5b00758,964,66,1
10.1021/acs.jced.5b00823,965,33,1
10.1021/acs.jced.5b00857,966,42,1
10.1021/acs.jced.5b00870,967,34,1
10.1021/acs.jced.5b00994,968,51,1
10.1021/acs.jced.5b01053,969,135,1
10.1021/acs.jced.5c00011,970,89,1
10.1021/acs.jced.5c00034,14,108,2
10.1021/acs.jced.5c00042,971,144,1
10.1021/acs.jced.5c00054,972,108,1
10.1021/acs.jced.5c00074,973,108,1
10.1021/acs.jced.5c00080,974,77,1
10.1021/acs.jced.5c00091,975,107,1
10.1021/acs.jced.5c00093,976,108,1
10.1021/acs.jced.5c00094,977,90,1
10.1021/acs.jced.5c00102,978,120,1
10.1021/acs.jced.5c00115,979,171,1
10.1021/acs.jced.5c00208,980,144,1
10.1021/acs.jced.5c00243,981,102,1
10.1021/acs.jced.5c00344,982,118,1
10.1021/acs.jced.5c00358,983,128,1
10.1021/acs.jced.5c00370,984,176,1
10.1021/acs.jced.5c00394,985,81,1
10.1021/acs.jced.5c00424,986,126,1
10.1021/acs.jced.5c00434,987,103,1
10.1021/acs.jced.5c00440,988,107,1
10.1021/acs.jced.5c00462,989,143,1
10.1021/acs.jced.5c00494,990,176,1
10.1021/acs.jced.5c00498,991,72,1
10.1021/acs.jced.5c00592,992,108,1
10.1021/acs.jced.5c00602,993,105,1
10.1021/acs.jced.5c00692,994,104,1
10.1021/acs.jced.6b00008,995,10,1
10.1021/acs.jced.6b00037,996,78,1
10.1021/acs.jced.6b00163,997,40,1
10.1021/acs.jced.6b00177,29,24,2
10.1021/acs.jced.6b00219,998,54,1
10.1021/acs.jced.6b00230,999,189,1
10.1021/acs.jced.6b00268,1000,13,1
10.1021/acs.jced.6b00349,1001,120,1
10.1021/acs.jced.6b00361,54,81,2
10.1021/acs.jced.6b00415,1002,108,1
10.1021/acs.jced.6b00543,1003,10,1
10.1021/acs.jced.6b00617,1004,99,1
10.1021/acs.jced.6b00630,1005,30,1
10.1021/acs.jced.6b00646,1006,60,1
10.1021/acs.jced.6b00664,1007,44,1
10.1021/acs.jced.6b00721,1008,90,1
10.1021/acs.jced.6b00761,1009,107,1
10.1021/acs.jced.6b00816,1010,114,1
10.1021/acs.jced.6b00911,1011,90,1
10.1021/acs.jced.6b00929,1012,70,1
10.1021/acs.jced.6b00957,1013,36,1
10.1021/acs.jced.6b00965,1014,81,1
10.1021/acs.jced.6b00972,1015,36,1
10.1021/acs.jced.7b00065,1016,90,1
10.1021/acs.jced.7b00118,1017,53,1
10.1021/acs.jced.7b00238,55,54,2
10.1021/acs.jced.7b00245,59,7,2
10.1021/acs.jced.7b00288,1018,30,1
10.1021/acs.jced.7b00301,1019,112,1
10.1021/acs.jced.7b00316,1020,236,1
10.1021/acs.jced.7b00333,1021,72,1
10.1021/acs.jced.7b00468,29,40,2
10.1021/acs.jced.7b00489,1022,33,1
10.1021/acs.jced.7b00538,1023,52,1
10.1021/acs.jced.7b00542,1024,115,1
10.1021/acs.jced.7b00585,1025,138,1
10.1021/acs.jced.7b00615,1026,104,1
10.1021/acs.jced.7b00641,1027,80,1
10.1021/acs.jced.7b00665,1028,119,1
10.1021/acs.jced.7b00669,1029,63,1
10.1021/acs.jced.7b00695,1030,96,1
10.1021/acs.jced.7b00709,25,3,2
10.1021/acs.jced.7b00714,1031,112,1
10.1021/acs.jced.7b00743,1032,106,1
10.1021/acs.jced.7b00851,1033,72,1
10.1021/acs.jced.7b00927,1034,84,1
10.1021/acs.jced.7b00948,1035,9,1
10.1021/acs.jced.7b00982,1036,54,1
10.1021/acs.jced.7b01011,1037,108,1
10.1021/acs.jced.7b01112,1038,28,1
10.1021/acs.jced.7b01134,1039,81,1
10.1021/acs.jced.8b00023,1040,70,1
10.1021/acs.jced.8b00025,1041,60,1
10.1021/acs.jced.8b00043,1042,72,1
10.1021/acs.jced.8b00091,1043,9,1
10.1021/acs.jced.8b00124,1044,63,1
10.1021/acs.jced.8b00139,56,148,2
10.1021/acs.jced.8b00165,27,77,2
10.1021/acs.jced.8b00192,1045,160,1
10.1021/acs.jced.8b00196,1046,106,1
10.1021/acs.jced.8b00271,1047,54,1
10.1021/acs.jced.8b00292,1048,87,1
10.1021/acs.jced.8b00333,1049,60,1
10.1021/acs.jced.8b00361,1050,25,1
10.1021/acs.jced.8b00416,1051,70,1
10.1021/acs.jced.8b00425,1052,108,1
10.1021/acs.jced.8b00430,1053,178,1
10.1021/acs.jced.8b00496,1054,36,1
10.1021/acs.jced.8b00536,1055,81,1
10.1021/acs.jced.8b00555,1056,45,1
10.1021/acs.jced.8b00560,1057,90,1
10.1021/acs.jced.8b00566,1058,24,1
10.1021/acs.jced.8b00578,1059,88,1
10.1021/acs.jced.8b00632,1060,59,1
10.1021/acs.jced.8b00663,1061,81,1
10.1021/acs.jced.8b00717,1062,99,1
10.1021/acs.jced.8b00719,1063,45,1
10.1021/acs.jced.8b00720,1064,89,1
10.1021/acs.jced.8b00732,1065,46,1
10.1021/acs.jced.8b00785,1066,72,1
10.1021/acs.jced.8b00811,1067,185,1
10.1021/acs.jced.8b00863,1068,108,1
10.1021/acs.jced.8b00888,1069,81,1
10.1021/acs.jced.8b00902,1070,117,1
10.1021/acs.jced.8b00931,1071,105,1
10.1021/acs.jced.8b00954,1072,54,1
10.1021/acs.jced.8b00988,1073,45,1
10.1021/acs.jced.8b00989,1074,27,1
10.1021/acs.jced.8b01001,1075,4,1
10.1021/acs.jced.8b01014,1076,138,1
10.1021/acs.jced.8b01051,1077,88,1
10.1021/acs.jced.8b01062,1078,80,1
10.1021/acs.jced.8b01080,1079,81,1
10.1021/acs.jced.8b01099,1080,120,1
10.1021/acs.jced.8b01101,1081,105,1
10.1021/acs.jced.8b01126,1082,129,1
10.1021/acs.jced.8b01144,1083,108,1
10.1021/acs.jced.8b01181,1084,105,1
10.1021/acs.jced.8b01186,1085,45,1
10.1021/acs.jced.8b01205,28,134,2
10.1021/acs.jced.8b01209,1086,54,1
10.1021/acs.jced.8b01214,1087,108,1
10.1021/acs.jced.8b01226,1088,105,1
10.1021/acs.jced.8b01250,1089,120,1
10.1021/acs.jced.8b01256,1090,88,1
10.1021/acs.jced.8b01262,1091,45,1
10.1021/acs.jced.8b01265,1092,115,1
10.1021/acs.jced.9b00004,1093,18,1
10.1021/acs.jced.9b00011,1094,149,1
10.1021/acs.jced.9b00045,1095,119,1
10.1021/acs.jced.9b00047,1096,85,1
10.1021/acs.jced.9b00065,1097,118,1
10.1021/acs.jced.9b00097,1098,45,1
10.1021/acs.jced.9b00190,1099,108,1
10.1021/acs.jced.9b00201,1100,36,1
10.1021/acs.jced.9b00216,57,14,2
10.1021/acs.jced.9b00220,1101,90,1
10.1021/acs.jced.9b00229,1102,49,1
10.1021/acs.jced.9b00232,1103,105,1
10.1021/acs.jced.9b00243,1104,185,1
10.1021/acs.jced.9b00258,1105,128,1
10.1021/acs.jced.9b00286,1106,96,1
10.1021/acs.jced.9b00294,1107,112,1
10.1021/acs.jced.9b00308,1108,112,1
10.1021/acs.jced.9b00310,4,36,3
10.1021/acs.jced.9b00320,1109,118,1
10.1021/acs.jced.9b00331,16,40,2
10.1021/acs.jced.9b00350,1110,165,1
10.1021/acs.jced.9b00353,1111,90,1
10.1021/acs.jced.9b00360,1112,174,1
10.1021/acs.jced.9b00362,1113,174,1
10.1021/acs.jced.9b00381,1114,129,1
10.1021/acs.jced.9b00385,1115,107,1
10.1021/acs.jced.9b00390,1116,62,1
10.1021/acs.jced.9b00406,1117,105,1
10.1021/acs.jced.9b00411,1118,108,1
10.1021/acs.jced.9b00428,1119,60,1
10.1021/acs.jced.9b00432,1120,48,1
10.1021/acs.jced.9b00445,1121,174,1
10.1021/acs.jced.9b00458,1122,107,1
10.1021/acs.jced.9b00460,1123,95,1
10.1021/acs.jced.9b00471,1124,40,1
10.1021/acs.jced.9b00490,1125,108,1
10.1021/acs.jced.9b00497,1126,130,1
10.1021/acs.jced.9b00543,1127,36,1
10.1021/acs.jced.9b00560,1128,137,1
10.1021/acs.jced.9b00562,1129,96,1
10.1021/acs.jced.9b00564,1130,90,1
10.1021/acs.jced.9b00593,1131,108,1
10.1021/acs.jced.9b00658,1132,153,1
10.1021/acs.jced.9b00659,1133,117,1
10.1021/acs.jced.9b00661,1134,94,1
10.1021/acs.jced.9b00693,1135,106,1
10.1021/acs.jced.9b00696,1136,110,1
10.1021/acs.jced.9b00703,1137,108,1
10.1021/acs.jced.9b00710,1138,150,1
10.1021/acs.jced.9b00735,1139,48,1
10.1021/acs.jced.9b00743,1140,60,1
10.1021/acs.jced.9b00778,1141,116,1
10.1021/acs.jced.9b00802,1142,25,1
10.1021/acs.jced.9b00817,1143,104,1
10.1021/acs.jced.9b00842,1144,215,1
10.1021/acs.jced.9b00844,1145,135,1
10.1021/acs.jced.9b00873,1146,50,1
10.1021/acs.jced.9b00881,1147,45,1
10.1021/acs.jced.9b00911,1148,96,1
10.1021/acs.jced.9b00919,1149,118,1
10.1021/acs.jced.9b00961,1150,19,1
10.1021/acs.jced.9b00991,58,105,2
10.1021/acs.jced.9b01004,1151,154,1
10.1021/acs.jced.9b01007,1152,87,1
10.1021/acs.jced.9b01020,1153,108,1
10.1021/acs.jced.9b01028,1154,181,1
10.1021/acs.jced.9b01036,1155,80,1
10.1021/acs.jced.9b01057,9,36,3
10.1021/acs.jced.9b01063,1156,108,1
10.1021/acs.jced.9b01068,1157,110,1
10.1021/acs.jced.9b01139,1158,42,1
10.1021/acs.jced.9b01151,1159,108,1
10.1021/acs.jced.9b01164,1160,107,1
10.1021/acs.jced.9b01180,1161,48,1
10.1021/acs.jced.9b01190,1162,129,1
10.1021/acs.jced.9b01192,1163,147,1
10.1021/je000316m,1164,1,1
10.1021/je010147l,1165,2,1
10.1021/je010263o,1166,60,1
10.1021/je030165y,1167,2,1
10.1021/je0495583,1168,2,1
